Inclination_ref,Orientation_ref,M7,M8
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.26646524846263303
10,110,-0.04921521739415386,-0.2664173115625738
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.26646524846263303
10,110,-0.04921521739415386,-0.26646524846263303
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.26648122742931946
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04923119636084027,-0.26651318536269225
10,110,-0.04921521739415386,-0.26651318536269225
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,110,-0.04921521739415386,-0.2664972063960059
10,120,-0.04921521739415386,-0.2665451432960651
10,120,-0.04921521739415386,-0.26633741672914174
10,120,-0.04916728049409462,-0.2657142370283716
10,120,-0.04748948899202119,-0.26462766729369547
10,120,-0.04525243365592329,-0.26318956029191826
10,120,-0.042264366885563946,-0.26050509388860077
10,120,-0.04025101708307583,-0.25858761788623114
10,120,-0.03694337097898822,-0.2554717193823805
10,120,-0.03395530420862888,-0.2528192109124358
10,120,-0.0305677632711092,-0.2507739031765749
10,120,-0.025790052231871533,-0.24906415374112864
10,120,-0.022258700594174133,-0.24764202570603783
10,120,-0.017433052654877226,-0.2464276242378704
10,120,-0.013949637917239065,-0.24577248660372744
10,120,-0.010801781480015586,-0.24558073900349048
10,120,-0.00899615824445085,-0.24558073900349048
10,120,-0.0071585770755132885,-0.24567661280360895
10,120,-0.005464806606753448,-0.24567661280360895
10,120,-0.003818973038052848,-0.24569259177029537
10,120,-0.002332929136216384,-0.24569259177029537
10,120,-0.0014221280350908095,-0.24566063383692255
10,120,-0.00043143210053316695,-0.24553280210343123
10,120,-3.195793337282718e-05,-0.2455008441700584
10,120,4.793690005924077e-05,-0.2455008441700584
10,120,6.391586674565436e-05,-0.24548486520337198
10,120,9.587380011848154e-05,-0.24553280210343123
10,120,0.00011185276680489513,-0.2456126969368633
10,120,0.00011185276680489513,-0.24554878107011763
10,120,0.00012783173349130872,-0.24564465487023612
10,120,0.00011185276680489513,-0.2456286759035497
10,120,0.00011185276680489513,-0.24559671797017688
10,120,0.00011185276680489513,-0.24556476003680405
10,120,0.00011185276680489513,-0.24553280210343123
10,120,0.00011185276680489513,-0.24554878107011763
10,120,0.00012783173349130872,-0.24558073900349048
10,120,0.0001438107001777223,-0.24559671797017688
10,120,0.00019174760023696308,-0.24566063383692255
10,120,0.0003195793337282718,-0.2456126969368633
10,120,0.00022370553360979027,-0.2456286759035497
10,120,0.00017576863355054948,-0.2456126969368633
10,120,0.00012783173349130872,-0.24556476003680405
10,120,0.00019174760023696308,-0.24559671797017688
10,120,4.793690005924077e-05,-0.24559671797017688
10,120,0.00011185276680489513,-0.24558073900349048
10,120,-4.793690005924077e-05,-0.2456286759035497
10,120,3.195793337282718e-05,-0.24567661280360895
10,120,-9.587380011848154e-05,-0.2456286759035497
10,120,-9.587380011848154e-05,-0.24564465487023612
10,120,-9.587380011848154e-05,-0.24570857073698177
10,120,3.195793337282718e-05,-0.2456286759035497
10,120,-0.00012783173349130872,-0.2456126969368633
10,120,0.0,-0.24559671797017688
10,120,-0.00012783173349130872,-0.24559671797017688
10,120,1.597896668641359e-05,-0.24564465487023612
10,120,-9.587380011848154e-05,-0.24559671797017688
10,120,-3.195793337282718e-05,-0.24556476003680405
10,120,-9.587380011848154e-05,-0.24556476003680405
10,120,-9.587380011848154e-05,-0.2457245497036682
10,120,-4.793690005924077e-05,-0.2457245497036682
10,120,-6.391586674565436e-05,-0.24553280210343123
10,120,-6.391586674565436e-05,-0.24553280210343123
10,120,0.00011185276680489513,-0.24543692830331273
10,120,3.195793337282718e-05,-0.24546888623668559
10,120,7.989483343206795e-05,-0.24553280210343123
10,120,3.195793337282718e-05,-0.24566063383692255
10,120,4.793690005924077e-05,-0.24567661280360895
10,120,6.391586674565436e-05,-0.24558073900349048
10,120,3.195793337282718e-05,-0.24553280210343123
10,120,-4.793690005924077e-05,-0.2456286759035497
10,120,7.989483343206795e-05,-0.2456286759035497
10,120,6.391586674565436e-05,-0.24559671797017688
10,120,3.195793337282718e-05,-0.24559671797017688
10,120,3.195793337282718e-05,-0.24566063383692255
10,120,7.989483343206795e-05,-0.24567661280360895
10,120,-4.793690005924077e-05,-0.24556476003680405
10,120,-4.793690005924077e-05,-0.24559671797017688
10,120,-4.793690005924077e-05,-0.2456286759035497
10,120,-7.989483343206795e-05,-0.24564465487023612
10,120,6.391586674565436e-05,-0.24567661280360895
10,120,1.597896668641359e-05,-0.24548486520337198
10,120,4.793690005924077e-05,-0.24554878107011763
10,120,-3.195793337282718e-05,-0.24556476003680405
10,120,1.597896668641359e-05,-0.24558073900349048
10,120,-3.195793337282718e-05,-0.24558073900349048
10,120,-7.989483343206795e-05,-0.24554878107011763
10,120,6.391586674565436e-05,-0.24567661280360895
10,120,-4.793690005924077e-05,-0.24564465487023612
10,120,6.391586674565436e-05,-0.2455008441700584
10,120,-6.391586674565436e-05,-0.2455008441700584
10,120,-1.597896668641359e-05,-0.24564465487023612
10,120,7.989483343206795e-05,-0.24575650763704102
10,120,-4.793690005924077e-05,-0.24570857073698177
10,120,-6.391586674565436e-05,-0.2455168231367448
10,120,7.989483343206795e-05,-0.2455168231367448
10,120,4.793690005924077e-05,-0.2456126969368633
10,120,0.0,-0.24564465487023612
10,120,4.793690005924077e-05,-0.2456126969368633
10,120,3.195793337282718e-05,-0.24558073900349048
10,120,0.00011185276680489513,-0.2455008441700584
10,120,1.597896668641359e-05,-0.2455168231367448
10,130,3.195793337282718e-05,-0.24559671797017688
10,130,0.00017576863355054948,-0.24519724380301655
10,130,0.0009108011011255746,-0.2443343796019502
10,130,0.00226901326947073,-0.24321585193390124
10,130,0.004665858272432768,-0.24131435489821804
10,130,0.0068389977417850165,-0.23992418479650005
10,130,0.009092032044569332,-0.23744744496010595
10,130,0.012096077781615087,-0.23458720992323792
10,130,0.015403723885702702,-0.23083215275193072
10,130,0.019174760023696308,-0.2278600649482578
10,130,0.02251436406115675,-0.22531940924511804
10,130,0.027755465134300408,-0.22281071147535111
10,130,0.03147856437223477,-0.22089323547298148
10,130,0.035089810843364246,-0.2195350233046363
10,130,0.03756655067975835,-0.2185603063367651
10,130,0.04050668055005845,-0.2177613580024444
10,130,0.04290352555302049,-0.21721807313510635
10,130,0.044948833288881426,-0.21715415726836068
10,130,0.04673847755775975,-0.21718611520173353
10,130,0.047729173492317395,-0.21725003106847918
10,130,0.04873584839356145,-0.21729796796853842
10,130,0.04911934359403538,-0.21732992590191125
10,130,0.04919923842746744,-0.21732992590191125
10,130,0.04923119636084027,-0.21729796796853842
10,130,0.049247175327526684,-0.21723405210179275
10,130,0.0492631542942131,-0.21718611520173353
10,130,0.04927913326089951,-0.21718611520173353
10,130,0.04927913326089951,-0.21718611520173353
10,130,0.04927913326089951,-0.21718611520173353
10,130,0.04927913326089951,-0.2171701362350471
10,130,0.04927913326089951,-0.217281989001852
10,130,0.049295112227585924,-0.21725003106847918
10,130,0.049295112227585924,-0.21729796796853842
10,130,0.049295112227585924,-0.21726601003516557
10,130,0.049295112227585924,-0.21725003106847918
10,130,0.049295112227585924,-0.21725003106847918
10,130,0.049295112227585924,-0.21720209416841993
10,130,0.049295112227585924,-0.21720209416841993
10,130,0.049295112227585924,-0.21725003106847918
10,130,0.049295112227585924,-0.21729796796853842
10,130,0.049295112227585924,-0.21731394693522482
10,130,0.049295112227585924,-0.21731394693522482
10,130,0.049295112227585924,-0.21731394693522482
10,130,0.049295112227585924,-0.21726601003516557
10,130,0.049295112227585924,-0.21721807313510635
10,130,0.049295112227585924,-0.21720209416841993
10,130,0.049295112227585924,-0.21720209416841993
10,130,0.049295112227585924,-0.21720209416841993
10,130,0.049295112227585924,-0.21721807313510635
10,130,0.04927913326089951,-0.21723405210179275
10,130,0.0492631542942131,-0.21720209416841993
10,130,0.0492631542942131,-0.21721807313510635
10,130,0.0492631542942131,-0.21721807313510635
10,130,0.0492631542942131,-0.21721807313510635
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.0492631542942131,-0.217281989001852
10,130,0.0492631542942131,-0.217281989001852
10,130,0.0492631542942131,-0.217281989001852
10,130,0.0492631542942131,-0.217281989001852
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.0492631542942131,-0.21721807313510635
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21726601003516557
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21723405210179275
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.0492631542942131,-0.21725003106847918
10,130,0.049247175327526684,-0.21725003106847918
10,130,0.049247175327526684,-0.217281989001852
10,130,0.049247175327526684,-0.21723405210179275
10,130,0.049247175327526684,-0.21725003106847918
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21726601003516557
10,130,0.049247175327526684,-0.21721807313510635
10,130,0.049247175327526684,-0.21723405210179275
10,130,0.049247175327526684,-0.21723405210179275
10,140,0.049247175327526684,-0.21723405210179275
10,140,0.049295112227585924,-0.21701034656818297
10,140,0.049343049127645165,-0.2165629355009634
10,140,0.05134041996344686,-0.21531657609942312
10,140,0.053241916999130084,-0.21421402739806059
10,140,0.055351140601736674,-0.21224861449563173
10,140,0.05777994353807154,-0.20989970639272892
10,140,0.059889167140678136,-0.20825387282402832
10,140,0.06190251694316625,-0.20592094368781194
10,140,0.06449110954636525,-0.20333235108461292
10,140,0.06763896598358873,-0.19920977767951822
10,140,0.07241667702282639,-0.19601398434223552
10,140,0.07623565006087923,-0.1928341699716392
10,140,0.07978298066526306,-0.19088473603589676
10,140,0.08280300536899522,-0.18845593309956188
10,140,0.08567921937254967,-0.18665030986399714
10,140,0.08813998024225736,-0.1853080766623384
10,140,0.090057456244627,-0.18433335969446718
10,140,0.09197493224699663,-0.18337462169328236
10,140,0.09350891304889233,-0.18275144199251223
10,140,0.0948831041839239,-0.1823679467920383
10,140,0.09598565288528643,-0.1822560940252334
10,140,0.09644904291919243,-0.18222413609186058
10,140,0.09681655915297994,-0.18238392575872472
10,140,0.09694439088647125,-0.1824638205921568
10,140,0.0969923277865305,-0.18249577852552962
10,140,0.0969923277865305,-0.18227207299191983
10,140,0.0969923277865305,-0.18239990472541112
10,140,0.09700830675321691,-0.18219217815848776
10,140,0.09700830675321691,-0.1820004305582508
10,140,0.09700830675321691,-0.18238392575872472
10,140,0.09700830675321691,-0.18249577852552962
10,140,0.09700830675321691,-0.18203238849162362
10,140,0.09700830675321691,-0.18206434642499644
10,140,0.09700830675321691,-0.18196847262487797
10,140,0.09700830675321691,-0.1819045567581323
10,140,0.09702428571990332,-0.18220815712517416
10,140,0.09702428571990332,-0.1824797995588432
10,140,0.09702428571990332,-0.18238392575872472
10,140,0.09702428571990332,-0.1825756733589617
10,140,0.09702428571990332,-0.1826076312923345
10,140,0.09702428571990332,-0.18252773645890244
10,140,0.09702428571990332,-0.18238392575872472
10,140,0.09702428571990332,-0.18206434642499644
10,140,0.09702428571990332,-0.18198445159156437
10,140,0.09702428571990332,-0.18217619919180134
10,140,0.09702428571990332,-0.18239990472541112
10,140,0.09702428571990332,-0.18251175749221601
10,140,0.09702428571990332,-0.1820004305582508
10,140,0.09702428571990332,-0.1821442412584285
10,140,0.09702428571990332,-0.18244784162547037
10,140,0.09702428571990332,-0.18259165232564809
10,140,0.09702428571990332,-0.18259165232564809
10,140,0.09702428571990332,-0.18227207299191983
10,140,0.09702428571990332,-0.18206434642499644
10,140,0.09702428571990332,-0.18209630435836927
10,140,0.09702428571990332,-0.18216022022511494
10,140,0.09702428571990332,-0.18263958922570733
10,140,0.09702428571990332,-0.18259165232564809
10,140,0.09702428571990332,-0.18249577852552962
10,140,0.09702428571990332,-0.18243186265878397
10,140,0.09702428571990332,-0.18227207299191983
10,140,0.09702428571990332,-0.18216022022511494
10,140,0.09702428571990332,-0.1821282622917421
10,140,0.09702428571990332,-0.1820004305582508
10,140,0.09702428571990332,-0.1823679467920383
10,140,0.09702428571990332,-0.18255969439227526
10,140,0.09702428571990332,-0.1825756733589617
10,140,0.09702428571990332,-0.18254371542558886
10,140,0.09702428571990332,-0.18254371542558886
10,140,0.09702428571990332,-0.18255969439227526
10,140,0.09702428571990332,-0.18222413609186058
10,140,0.09702428571990332,-0.18208032539168287
10,140,0.09702428571990332,-0.18227207299191983
10,140,0.09702428571990332,-0.18255969439227526
10,140,0.09702428571990332,-0.1821282622917421
10,140,0.09702428571990332,-0.1821282622917421
10,140,0.09702428571990332,-0.18208032539168287
10,140,0.09700830675321691,-0.18209630435836927
10,140,0.09700830675321691,-0.18208032539168287
10,140,0.09700830675321691,-0.1824638205921568
10,140,0.09700830675321691,-0.18239990472541112
10,140,0.09700830675321691,-0.1823679467920383
10,140,0.09700830675321691,-0.1823679467920383
10,140,0.09700830675321691,-0.1820004305582508
10,140,0.09700830675321691,-0.18196847262487797
10,140,0.09700830675321691,-0.18203238849162362
10,140,0.09700830675321691,-0.1822560940252334
10,140,0.09700830675321691,-0.1820164095249372
10,140,0.09700830675321691,-0.18232000989197905
10,140,0.09700830675321691,-0.1825756733589617
10,140,0.09700830675321691,-0.1826076312923345
10,140,0.09700830675321691,-0.18259165232564809
10,140,0.09700830675321691,-0.18252773645890244
10,140,0.09700830675321691,-0.182240115058547
10,140,0.09700830675321691,-0.1820004305582508
10,140,0.09700830675321691,-0.18195249365819155
10,140,0.09700830675321691,-0.1820004305582508
10,140,0.09700830675321691,-0.18217619919180134
10,140,0.09700830675321691,-0.18228805195860623
10,150,0.0969923277865305,-0.18196847262487797
10,150,0.09704026468658973,-0.18172878812458176
10,150,0.0971201595200218,-0.18110560842381163
10,150,0.0990056775890186,-0.18033861802286377
10,150,0.1046462528293226,-0.17600831805084569
10,150,0.10657970779837865,-0.17405888411510323
10,150,0.10955179560205157,-0.17132648081172652
10,150,0.11186874577158154,-0.16881778304195957
10,150,0.1151124760089235,-0.165318389337635
10,150,0.11920309148064538,-0.16173910079987835
10,150,0.1229901065853254,-0.15771240119490212
10,150,0.12620187888929454,-0.15499597685821181
10,150,0.12906211392616257,-0.15162441488737854
10,150,0.1323697600302502,-0.14900386435080673
10,150,0.1348624788333307,-0.14705443041506427
10,150,0.13671603896895468,-0.14537663891299085
10,150,0.13810620907067267,-0.14413027951145058
10,150,0.1395602950391363,-0.14305968874346087
10,150,0.1407587175406173,-0.1423566142092587
10,150,0.1413179813746418,-0.14202105590884398
10,150,0.14171745554180212,-0.1418932241753527
10,150,0.14174941347517495,-0.14187724520866626
10,150,0.1417813714085478,-0.14174941347517495
10,150,0.1417813714085478,-0.14195714004209833
10,150,0.1417973503752342,-0.14184528727529344
10,150,0.14181332934192062,-0.14160560277499723
10,150,0.14181332934192062,-0.14174941347517495
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.14171745554180212
10,150,0.14182930830860702,-0.14160560277499723
10,150,0.14182930830860702,-0.14171745554180212
10,150,0.14182930830860702,-0.14182930830860702
10,150,0.14182930830860702,-0.14173343450848855
10,150,0.14182930830860702,-0.14184528727529344
10,150,0.14182930830860702,-0.14184528727529344
10,150,0.14182930830860702,-0.14181332934192062
10,150,0.14182930830860702,-0.14181332934192062
10,150,0.14182930830860702,-0.14176539244186137
10,150,0.14182930830860702,-0.1417973503752342
10,150,0.14182930830860702,-0.1417813714085478
10,150,0.14182930830860702,-0.14181332934192062
10,150,0.14182930830860702,-0.1417813714085478
10,150,0.14182930830860702,-0.14174941347517495
10,150,0.14182930830860702,-0.1417813714085478
10,150,0.14182930830860702,-0.14174941347517495
10,150,0.14182930830860702,-0.14184528727529344
10,150,0.14182930830860702,-0.14182930830860702
10,150,0.14182930830860702,-0.14181332934192062
10,150,0.14182930830860702,-0.14187724520866626
10,150,0.14182930830860702,-0.14174941347517495
10,150,0.14182930830860702,-0.1416695186417429
10,150,0.14182930830860702,-0.1419411610754119
10,150,0.14182930830860702,-0.14186126624197987
10,150,0.14182930830860702,-0.14171745554180212
10,150,0.14182930830860702,-0.14163756070837005
10,150,0.14182930830860702,-0.14163756070837005
10,150,0.14181332934192062,-0.1419411610754119
10,150,0.14181332934192062,-0.1419251821087255
10,150,0.14181332934192062,-0.14181332934192062
10,150,0.14181332934192062,-0.1416695186417429
10,150,0.14181332934192062,-0.14187724520866626
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.14170147657511573
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.14181332934192062
10,150,0.14181332934192062,-0.1419092031420391
10,150,0.14181332934192062,-0.1418932241753527
10,150,0.14181332934192062,-0.1416854976084293
10,150,0.14181332934192062,-0.1416854976084293
10,150,0.14181332934192062,-0.14165353967505648
10,150,0.14181332934192062,-0.14182930830860702
10,150,0.14181332934192062,-0.1419411610754119
10,150,0.14181332934192062,-0.1417973503752342
10,150,0.14181332934192062,-0.1416854976084293
10,150,0.14181332934192062,-0.14186126624197987
10,150,0.14181332934192062,-0.1419092031420391
10,150,0.14181332934192062,-0.14197311900878476
10,150,0.14181332934192062,-0.14186126624197987
10,150,0.14181332934192062,-0.14174941347517495
10,150,0.14181332934192062,-0.14176539244186137
10,150,0.14181332934192062,-0.1416695186417429
10,150,0.14181332934192062,-0.1419092031420391
10,150,0.14181332934192062,-0.14176539244186137
10,150,0.14181332934192062,-0.14165353967505648
10,150,0.14181332934192062,-0.14176539244186137
10,150,0.14181332934192062,-0.14186126624197987
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.14176539244186137
10,150,0.14181332934192062,-0.14186126624197987
10,150,0.14181332934192062,-0.14176539244186137
10,150,0.14181332934192062,-0.1416695186417429
10,150,0.14181332934192062,-0.14184528727529344
10,150,0.14181332934192062,-0.14174941347517495
10,150,0.14181332934192062,-0.14197311900878476
10,150,0.14181332934192062,-0.14198909797547116
10,150,0.14181332934192062,-0.14182930830860702
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.1416854976084293
10,150,0.14181332934192062,-0.1417813714085478
10,150,0.14181332934192062,-0.1419251821087255
10,160,0.14181332934192062,-0.14184528727529344
10,160,0.14186126624197987,-0.14147777104150594
10,160,0.14312360461020654,-0.1407587175406173
10,160,0.14456171161198375,-0.1394644212390178
10,160,0.14643125071429414,-0.1376747769701395
10,160,0.14868428501707845,-0.13550163750078725
10,160,0.15128885658696387,-0.13286510799752901
10,160,0.15502793479158467,-0.12982910432711042
10,160,0.15881494989626468,-0.12575446782207494
10,160,0.1628256705345545,-0.12236692688455528
10,160,0.16629310630550623,-0.11865980661330731
10,160,0.16985641587657646,-0.11094196570376956
10,160,0.17522534868321143,-0.10811368860027436
10,160,0.1772067405523267,-0.10550911703038894
10,160,0.1788365951543409,-0.10328804066097745
10,160,0.18021078628937248,-0.10119479602505727
10,160,0.1811855032572437,-0.09988452075677136
10,160,0.1819045567581323,-0.0984144558216213
10,160,0.18222413609186058,-0.09763148645398703
10,160,0.1822560940252334,-0.09718407538676746
10,160,0.18227207299191983,-0.09696036985315766
10,160,0.18227207299191983,-0.0969923277865305
10,160,0.18227207299191983,-0.09704026468658973
10,160,0.18227207299191983,-0.09700830675321691
10,160,0.18228805195860623,-0.09702428571990332
10,160,0.18228805195860623,-0.09702428571990332
10,160,0.18228805195860623,-0.09707222261996257
10,160,0.18230403092529265,-0.0969923277865305
10,160,0.18230403092529265,-0.09692841191978484
10,160,0.18230403092529265,-0.09700830675321691
10,160,0.18230403092529265,-0.09696036985315766
10,160,0.18230403092529265,-0.09692841191978484
10,160,0.18230403092529265,-0.09692841191978484
10,160,0.18230403092529265,-0.09692841191978484
10,160,0.18230403092529265,-0.09689645398641202
10,160,0.18230403092529265,-0.09689645398641202
10,160,0.18230403092529265,-0.09689645398641202
10,160,0.18230403092529265,-0.09697634881984409
10,160,0.18230403092529265,-0.0969923277865305
10,160,0.18230403092529265,-0.09700830675321691
10,160,0.18230403092529265,-0.09704026468658973
10,160,0.18230403092529265,-0.09704026468658973
10,160,0.18230403092529265,-0.09702428571990332
10,160,0.18230403092529265,-0.09702428571990332
10,160,0.18230403092529265,-0.0969923277865305
10,160,0.18230403092529265,-0.09702428571990332
10,160,0.18230403092529265,-0.09700830675321691
10,160,0.18230403092529265,-0.0969923277865305
10,160,0.18230403092529265,-0.09697634881984409
10,160,0.18230403092529265,-0.09697634881984409
10,160,0.18230403092529265,-0.09697634881984409
10,160,0.18230403092529265,-0.09697634881984409
10,160,0.18230403092529265,-0.09696036985315766
10,160,0.18230403092529265,-0.09689645398641202
10,160,0.18230403092529265,-0.09696036985315766
10,160,0.18232000989197905,-0.09696036985315766
10,160,0.18232000989197905,-0.09692841191978484
10,160,0.18232000989197905,-0.09692841191978484
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.09707222261996257
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.09694439088647125
10,160,0.18232000989197905,-0.09694439088647125
10,160,0.18232000989197905,-0.09694439088647125
10,160,0.18232000989197905,-0.09694439088647125
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09707222261996257
10,160,0.18232000989197905,-0.09704026468658973
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.09689645398641202
10,160,0.18232000989197905,-0.09692841191978484
10,160,0.18232000989197905,-0.09696036985315766
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.0969923277865305
10,160,0.18232000989197905,-0.09696036985315766
10,160,0.18232000989197905,-0.09696036985315766
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09697634881984409
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09702428571990332
10,160,0.18232000989197905,-0.09700830675321691
10,160,0.18232000989197905,-0.09697634881984409
10,170,0.18232000989197905,-0.09691243295309843
10,170,0.1823519678253519,-0.09672068535286146
10,170,0.1836622430936378,-0.09596967391860002
10,170,0.1850843711287286,-0.09493104108398313
10,170,0.18649052019713303,-0.0935888078823244
10,170,0.18861572276642602,-0.09173524774670042
10,170,0.19075690430240544,-0.08272311053556315
10,170,0.2005839688145498,-0.0794793802982212
10,170,0.20403542561881513,-0.07634750282768413
10,170,0.2062245440548538,-0.07297594085685087
10,170,0.20846159939095169,-0.0697162316528225
10,170,0.2105868019602447,-0.06623281691518433
10,170,0.21272798349622413,-0.062317970077013
10,170,0.21427794326480623,-0.059281966406594416
10,170,0.2157480081999563,-0.05640575240303997
10,170,0.2168026200012596,-0.05413673913356924
10,170,0.21720209416841993,-0.05239503176475016
10,170,0.21726601003516557,-0.05084507199616804
10,170,0.21726601003516557,-0.0498543760616104
10,170,0.217281989001852,-0.0492631542942131
10,170,0.217281989001852,-0.0492631542942131
10,170,0.217281989001852,-0.04918325946078103
10,170,0.217281989001852,-0.049295112227585924
10,170,0.217281989001852,-0.04921521739415386
10,170,0.217281989001852,-0.049295112227585924
10,170,0.217281989001852,-0.04921521739415386
10,170,0.217281989001852,-0.04913532256072179
10,170,0.217281989001852,-0.049390986027704406
10,170,0.217281989001852,-0.049343049127645165
10,170,0.217281989001852,-0.049375007061017995
10,170,0.217281989001852,-0.04908738566066255
10,170,0.217281989001852,-0.04905542772728972
10,170,0.217281989001852,-0.04907140669397614
10,170,0.217281989001852,-0.049247175327526684
10,170,0.217281989001852,-0.049422943961077236
10,170,0.217281989001852,-0.049375007061017995
10,170,0.217281989001852,-0.049295112227585924
10,170,0.217281989001852,-0.04905542772728972
10,170,0.217281989001852,-0.04913532256072179
10,170,0.217281989001852,-0.04911934359403538
10,170,0.217281989001852,-0.049406964994390824
10,170,0.217281989001852,-0.04908738566066255
10,170,0.217281989001852,-0.04905542772728972
10,170,0.217281989001852,-0.04916728049409462
10,170,0.217281989001852,-0.049454901894450065
10,170,0.217281989001852,-0.04935902809433158
10,170,0.217281989001852,-0.049375007061017995
10,170,0.217281989001852,-0.04910336462734896
10,170,0.217281989001852,-0.04911934359403538
10,170,0.217281989001852,-0.049343049127645165
10,170,0.217281989001852,-0.049327070160958754
10,170,0.217281989001852,-0.04905542772728972
10,170,0.217281989001852,-0.04913532256072179
10,170,0.217281989001852,-0.049295112227585924
10,170,0.217281989001852,-0.04935902809433158
10,170,0.217281989001852,-0.049327070160958754
10,170,0.217281989001852,-0.04921521739415386
10,170,0.217281989001852,-0.04905542772728972
10,170,0.217281989001852,-0.04918325946078103
10,170,0.217281989001852,-0.049454901894450065
10,170,0.217281989001852,-0.049375007061017995
10,170,0.217281989001852,-0.049422943961077236
10,170,0.217281989001852,-0.04927913326089951
10,170,0.217281989001852,-0.04918325946078103
10,170,0.21726601003516557,-0.04905542772728972
10,170,0.21726601003516557,-0.04913532256072179
10,170,0.21726601003516557,-0.049343049127645165
