Inclination_ref,Orientation_ref,M7,M8
-0.02984688804587915,0.08200365094704302,0.09125587874610801,-0.04862399562675655
-0.02984688804587915,0.08200365094704302,0.0912398997794216,-0.04843224802651959
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09108011011255747,-0.04844822699320601
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09104815217918463,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09106413114587104,-0.04836833215977394
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.048352353193087526
-0.02984688804587915,0.08200365094704302,0.09108011011255747,-0.04852812182663807
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09122392081273518,-0.04863997459344297
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.048320395259714696
-0.02984688804587915,0.08200365094704302,0.09122392081273518,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.0911280470126167,-0.048304416293028285
-0.02984688804587915,0.08200365094704302,0.09108011011255747,-0.04868791149350221
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04868791149350221
-0.02984688804587915,0.08200365094704302,0.09106413114587104,-0.04846420595989242
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04849616389326525
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04828843732634187
-0.02984688804587915,0.08200365094704302,0.0912398997794216,-0.04828843732634187
-0.02984688804587915,0.08200365094704302,0.09119196287936236,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.04854410079332449
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.04860801666007014
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04849616389326525
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.048352353193087526
-0.02984688804587915,0.08200365094704302,0.09120794184604877,-0.04841626905983318
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04863997459344297
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04849616389326525
-0.02984688804587915,0.08200365094704302,0.09119196287936236,-0.04836833215977394
-0.02984688804587915,0.08200365094704302,0.0912398997794216,-0.048352353193087526
-0.02984688804587915,0.08200365094704302,0.09104815217918463,-0.04849616389326525
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04857605872669731
-0.02984688804587915,0.08200365094704302,0.09106413114587104,-0.04849616389326525
-0.02984688804587915,0.08200365094704302,0.0911280470126167,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.04844822699320601
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04860801666007014
-0.02984688804587915,0.08200365094704302,0.0911280470126167,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09117598391267595,-0.04857605872669731
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.0485600797600109
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04848018492657883
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.048320395259714696
-0.02984688804587915,0.08200365094704302,0.09120794184604877,-0.04860801666007014
-0.02984688804587915,0.08200365094704302,0.09108011011255747,-0.04854410079332449
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.09120794184604877,-0.04840029009314677
-0.02984688804587915,0.08200365094704302,0.0911280470126167,-0.04870389046018862
-0.02984688804587915,0.08200365094704302,0.09119196287936236,-0.04863997459344297
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04854410079332449
-0.02984688804587915,0.08200365094704302,0.09104815217918463,-0.04833637422640111
-0.02984688804587915,0.08200365094704302,0.0911280470126167,-0.04840029009314677
-0.02984688804587915,0.08200365094704302,0.09106413114587104,-0.04868791149350221
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04844822699320601
-0.02984688804587915,0.08200365094704302,0.09120794184604877,-0.04841626905983318
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.048352353193087526
-0.02984688804587915,0.08200365094704302,0.09106413114587104,-0.048272458359655455
-0.02984688804587915,0.08200365094704302,0.09119196287936236,-0.04860801666007014
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.04863997459344297
-0.02984688804587915,0.08200365094704302,0.0910002152791254,-0.04857605872669731
-0.02984688804587915,0.08200365094704302,0.09125587874610801,-0.04838431112646035
-0.02984688804587915,0.08200365094704302,0.09116000494598953,-0.04843224802651959
-0.02984688804587915,0.08200365094704302,0.09114402597930311,-0.04841626905983318
-0.02984688804587915,0.08200365094704302,0.09122392081273518,-0.04844822699320601
-0.02984688804587915,0.08200365094704302,0.09111206804593029,-0.04865595356012938
-0.02984688804587915,0.08200365094704302,0.09109608907924388,-0.04863997459344297
-0.02984688804587915,0.08200365094704302,0.09122392081273518,-0.04841626905983318
-0.015153662201880093,0.08594068894615067,0.09120794184604877,-0.04848018492657883
-0.015153662201880093,0.08594068894615067,0.09163937394658193,-0.04801679489267284
-0.015153662201880093,0.08594068894615067,0.09245430124758904,-0.047201867591665746
-0.015153662201880093,0.08594068894615067,0.09363674478238364,-0.04629106649054017
-0.015153662201880093,0.08594068894615067,0.09502691488410162,-0.044932854322195015
-0.015153662201880093,0.08594068894615067,0.0965289377526245,-0.04368649492065475
-0.015153662201880093,0.08594068894615067,0.09811085545457944,-0.042264366885563946
-0.015153662201880093,0.08594068894615067,0.09977266798996645,-0.04010720638289811
-0.015153662201880093,0.08594068894615067,0.10247311335997035,-0.03748665584632628
-0.015153662201880093,0.08594068894615067,0.10431069452890791,-0.03481816840969521
-0.015153662201880093,0.08594068894615067,0.10579673843074439,-0.03131877470537064
-0.015153662201880093,0.08594068894615067,0.10733071923264008,-0.029353361802941767
-0.015153662201880093,0.08594068894615067,0.10817760446702,-0.027627633400809096
-0.015153662201880093,0.08594068894615067,0.10854512070080752,-0.02644518986601449
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.025486451864829677
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02487925113074596
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.02451173489695845
-0.015153662201880093,0.08594068894615067,0.10854512070080752,-0.02455967179701769
-0.015153662201880093,0.08594068894615067,0.10880078416779014,-0.02455967179701769
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.02452771386364486
-0.015153662201880093,0.08594068894615067,0.10880078416779014,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10875284726773089,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10872088933435807,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10868893140098525,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10873686830104448,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.1085131627674347,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024687503530508997
-0.015153662201880093,0.08594068894615067,0.10854512070080752,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10860903656755318,-0.024671524563822583
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10854512070080752,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10860903656755318,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.0245756507637041
-0.015153662201880093,0.08594068894615067,0.10860903656755318,-0.024543692830331275
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10868893140098525,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10870491036767166,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10873686830104448,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.02455967179701769
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.024671524563822583
-0.015153662201880093,0.08594068894615067,0.1085131627674347,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.024671524563822583
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10868893140098525,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10868893140098525,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10860903656755318,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.1085131627674347,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10848120483406186,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.0245756507637041
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10872088933435807,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10868893140098525,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10870491036767166,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10860903656755318,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.108640994500926,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.1085291417341211,-0.0245756507637041
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.0245756507637041
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024639566630449757
-0.015153662201880093,0.08594068894615067,0.10859305760086677,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10875284726773089,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10843326793400263,-0.02460760869707693
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.02465554559713617
-0.015153662201880093,0.08594068894615067,0.10862501553423959,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10856109966749393,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10870491036767166,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10867295243429882,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10870491036767166,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.0245756507637041
-0.015153662201880093,0.08594068894615067,0.10873686830104448,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10857707863418034,-0.024623587663763342
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.024591629730390516
-0.015153662201880093,0.08594068894615067,0.10865697346761241,-0.0245756507637041
-1.0687059409565499e-17,0.08726646259971647,0.10856109966749393,-0.024639566630449757
-1.0687059409565499e-17,0.08726646259971647,0.10896057383465427,-0.024272050396662245
-1.0687059409565499e-17,0.08726646259971647,0.10979148010234778,-0.02372876552932418
-1.0687059409565499e-17,0.08726646259971647,0.11051053360323639,-0.023041669961808398
-1.0687059409565499e-17,0.08726646259971647,0.11162906127128534,-0.021635520893404002
-1.0687059409565499e-17,0.08726646259971647,0.11524030774241481,-0.018232000989197906
-1.0687059409565499e-17,0.08726646259971647,0.11786085827898664,-0.015675366319371734
-1.0687059409565499e-17,0.08726646259971647,0.11942679701425517,-0.013166668549604799
-1.0687059409565499e-17,0.08726646259971647,0.12052934571561771,-0.010178601779245457
-1.0687059409565499e-17,0.08726646259971647,0.12153602061686176,-0.008021441276579623
-1.0687059409565499e-17,0.08726646259971647,0.1222870320511232,-0.005928196640659442
-1.0687059409565499e-17,0.08726646259971647,0.12271846415165637,-0.0039787627049169836
-1.0687059409565499e-17,0.08726646259971647,0.12289423278520692,-0.002572613636512588
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,-0.0017417073688190813
-1.0687059409565499e-17,0.08726646259971647,0.12291021175189333,-0.0007510114342614388
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,-0.00025566346698261745
-1.0687059409565499e-17,0.08726646259971647,0.12289423278520692,7.989483343206795e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12284629588514769,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12273444311834279,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12295814865195258,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12289423278520692,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12276640105171562,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12292619071857976,0.0
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12270248518496996,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12273444311834279,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,0.0
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12284629588514769,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12270248518496996,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12276640105171562,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.1228622748518341,9.587380011848154e-05
-1.0687059409565499e-17,0.08726646259971647,0.12273444311834279,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12287825381852051,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12284629588514769,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12291021175189333,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12287825381852051,0.0
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,7.989483343206795e-05
-1.0687059409565499e-17,0.08726646259971647,0.12284629588514769,-7.989483343206795e-05
-1.0687059409565499e-17,0.08726646259971647,0.12268650621828354,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12270248518496996,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.1228622748518341,7.989483343206795e-05
-1.0687059409565499e-17,0.08726646259971647,0.12271846415165637,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12284629588514769,6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12276640105171562,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12294216968526617,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12271846415165637,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.1228622748518341,1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12278238001840203,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,-4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12273444311834279,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.1228622748518341,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12289423278520692,0.0
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12291021175189333,-6.391586674565436e-05
-1.0687059409565499e-17,0.08726646259971647,0.12276640105171562,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.1228622748518341,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12271846415165637,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,0.0
-1.0687059409565499e-17,0.08726646259971647,0.12283031691846127,-1.597896668641359e-05
-1.0687059409565499e-17,0.08726646259971647,0.1227504220850292,4.793690005924077e-05
-1.0687059409565499e-17,0.08726646259971647,0.12281433795177485,-3.195793337282718e-05
-1.0687059409565499e-17,0.08726646259971647,0.12279835898508844,3.195793337282718e-05
0.01515366220188011,0.08594068894615067,0.12279835898508844,0.0
0.01515366220188011,0.08594068894615067,0.12327772798568085,0.00035153726710109896
0.01515366220188011,0.08594068894615067,0.12401276045325588,0.0009906959345576426
0.01515366220188011,0.08594068894615067,0.1252111829547369,0.002013349802488112
0.01515366220188011,0.08594068894615067,0.12644156338959073,0.0031318774705370637
0.01515366220188011,0.08594068894615067,0.1279116283247408,0.004490089638882219
0.01515366220188011,0.08594068894615067,0.1295894198268142,0.006151902174269233
0.01515366220188011,0.08594068894615067,0.1308677371617273,0.008309062676935068
0.01515366220188011,0.08594068894615067,0.13176255929616645,0.01037034937948242
0.01515366220188011,0.08594068894615067,0.13280119213078334,0.013502226850019484
0.01515366220188011,0.08594068894615067,0.13305685559776598,0.015691345286058145
0.01515366220188011,0.08594068894615067,0.13323262423131652,0.018184064089138665
0.01515366220188011,0.08594068894615067,0.1332006662979437,0.020021645258076228
0.01515366220188011,0.08594068894615067,0.13326458216468934,0.021955100227132273
0.01515366220188011,0.08594068894615067,0.13342437183155348,0.023073627895181224
0.01515366220188011,0.08594068894615067,0.1333444769981214,0.023904534162874733
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.024367924196780726
0.01515366220188011,0.08594068894615067,0.13337643493149423,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13339241389818066,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.024671524563822583
0.01515366220188011,0.08594068894615067,0.13336045596480783,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.1334563297649263,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13318468733125727,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.1334403507982399,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13316870836457087,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13316870836457087,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.1333444769981214,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13318468733125727,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.1332006662979437,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.1332166452646301,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13339241389818066,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.1330888135311388,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13336045596480783,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13328056113137576,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.02455967179701769
0.01515366220188011,0.08594068894615067,0.13332849803143498,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.1332006662979437,0.024687503530508997
0.01515366220188011,0.08594068894615067,0.1332166452646301,0.024591629730390516
0.01515366220188011,0.08594068894615067,0.13323262423131652,0.024671524563822583
0.01515366220188011,0.08594068894615067,0.13339241389818066,0.024591629730390516
0.01515366220188011,0.08594068894615067,0.13336045596480783,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13326458216468934,0.024703482497195412
0.01515366220188011,0.08594068894615067,0.13313675043119802,0.024591629730390516
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.024687503530508997
0.01515366220188011,0.08594068894615067,0.13328056113137576,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13313675043119802,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.1334403507982399,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.1333444769981214,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13318468733125727,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.02455967179701769
0.01515366220188011,0.08594068894615067,0.13323262423131652,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.0245756507637041
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13326458216468934,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.1332166452646301,0.024687503530508997
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13316870836457087,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13336045596480783,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13313675043119802,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13328056113137576,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13328056113137576,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13326458216468934,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.1332166452646301,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13318468733125727,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13323262423131652,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13332849803143498,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.024671524563822583
0.01515366220188011,0.08594068894615067,0.13324860319800294,0.0245756507637041
0.01515366220188011,0.08594068894615067,0.13337643493149423,0.02465554559713617
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13332849803143498,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.1333444769981214,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.02460760869707693
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.024591629730390516
0.01515366220188011,0.08594068894615067,0.13329654009806216,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13312077146451162,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13336045596480783,0.024639566630449757
0.01515366220188011,0.08594068894615067,0.13337643493149423,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13339241389818066,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13307283456445237,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13340839286486705,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.1333444769981214,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.1332166452646301,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13315272939788445,0.024623587663763342
0.01515366220188011,0.08594068894615067,0.13332849803143498,0.024623587663763342
