time,inclination_ref,orientation_ref,pitch_ref_rad,yaw_ref_rad,pitch_ref_deg,yaw_ref_deg,M7,M8
44:41.495513,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754773856737703,-0.6497527223696358
44:41.503048,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754773856737703,-0.6497527223696358
44:41.509667,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754773856737703,-0.6497527223696358
44:41.547864,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.566959,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.624868,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.632609,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.646952,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.685076,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.700762,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.715763,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.769121,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.781150,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.793270,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.803122,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.813126,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.821836,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.850175,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497527223696358
44:41.863279,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497687013363223
44:41.881704,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497687013363223
44:41.889121,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497687013363223
44:41.907862,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27546140670708386,-0.6497687013363223
44:41.920815,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754773856737703,-0.6497846803030086
44:41.929732,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754773856737703,-0.6497846803030086
44:41.953704,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6497846803030086
44:41.963476,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6497846803030086
44:41.972860,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6497846803030086
44:41.980371,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:41.988665,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:41.996658,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.032283,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.041792,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.048789,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.059470,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.070731,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.079279,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.088942,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.098009,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.107325,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.116089,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2754933646404567,-0.6498006592696951
44:42.125846,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27550934360714313,-0.6498006592696951
44:42.136133,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27550934360714313,-0.6498006592696951
44:42.146918,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27550934360714313,-0.6498006592696951
