time,inclination_ref,orientation_ref,pitch_ref_rad,yaw_ref_rad,pitch_ref_deg,yaw_ref_deg,M7,M8
49:04.956332,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.001677791502073427,0.0006870955675157843
49:04.968191,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.003499393704324576,0.00062317970077013
49:04.979130,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.006263754941074127,-0.0017097494354462541
49:04.997509,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.012431636082029773,-0.01032241247942318
49:05.032806,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.031079090205074433,-0.02906574040258632
49:05.072992,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.05297027456546105,-0.035489285010524584
49:05.108906,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.06615292208175226,-0.060464409941389026
49:05.120071,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.06907707298536594,-0.06771886081702079
49:05.127529,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07105846485448124,-0.07538876482649932
49:05.141827,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07305583569028293,-0.10854512070080752
49:05.174283,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07460579545886506,-0.11869176454668015
49:05.184031,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07460579545886506,-0.12738432242408915
49:05.208312,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07450992165874658,-0.1480131684162491
49:05.246831,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07439806889194167,-0.16961673137628025
49:05.257158,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07438208992525526,-0.1750655590163473
49:05.273303,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07438208992525526,-0.18124941912398934
49:05.333901,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07438208992525526,-0.1961258371090404
49:05.345505,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07438208992525526,-0.19655726920957356
49:05.353347,7,98,0.1209840679383416,0.01700320189374535,6.931876481190992,0.9742117067204574,-0.07438208992525526,-0.19679695370986977
