time,inclination_ref,orientation_ref,pitch_ref_rad,yaw_ref_rad,pitch_ref_deg,yaw_ref_deg,M7,M8
03:54.301875,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14205301384221683
03:54.310305,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.1420370348755304
03:54.319018,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14200507694215758
03:54.327400,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14195714004209833
03:54.334271,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.1419251821087255
03:54.343197,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07072290655406654,-0.1418932241753527
03:54.352909,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07070692758738013,-0.14187724520866626
03:54.360367,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07104248588779483,-0.14187724520866626
03:54.369170,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.14186126624197987
03:54.379825,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14186126624197987
03:54.387163,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07131412832146386,-0.14182930830860702
03:54.397804,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.1417973503752342
03:54.407264,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.14176539244186137
03:54.417989,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14174941347517495
03:54.446177,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14173343450848855
03:54.455229,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14173343450848855
03:54.464338,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14173343450848855
03:54.489790,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07101052795442199,-0.14173343450848855
03:54.512222,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14173343450848855
03:54.520930,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14173343450848855
03:54.531549,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14173343450848855
03:54.540415,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14173343450848855
03:54.547013,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14173343450848855
03:54.555102,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14173343450848855
03:54.562301,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14173343450848855
03:54.612654,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14173343450848855
03:54.623205,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14173343450848855
03:54.641660,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14173343450848855
03:54.650841,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14174941347517495
03:54.658995,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14176539244186137
03:54.664831,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14176539244186137
03:54.673061,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07097857002104917,-0.1417813714085478
03:54.679449,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14181332934192062
03:54.716690,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14184528727529344
03:54.725264,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14186126624197987
03:54.773066,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14186126624197987
03:54.792101,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14186126624197987
03:54.800246,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14186126624197987
03:54.807432,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07105846485448124,-0.14186126624197987
03:54.815796,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14184528727529344
03:55.054573,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.1417813714085478
03:55.070192,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14176539244186137
03:55.078706,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14173343450848855
03:55.127860,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14173343450848855
03:55.134922,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07075486448743938,-0.14173343450848855
03:55.168736,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14173343450848855
03:55.211944,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.14173343450848855
03:55.227406,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07073888552075297,-0.14173343450848855
03:55.293079,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07067496965400731,-0.14173343450848855
03:55.303981,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14173343450848855
03:55.343276,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14174941347517495
03:55.355057,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14174941347517495
03:55.365291,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07097857002104917,-0.14174941347517495
03:55.376166,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14176539244186137
03:55.385069,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.1417813714085478
03:55.394728,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.1417973503752342
03:55.405130,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14181332934192062
03:55.416052,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14181332934192062
03:55.426906,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07073888552075297,-0.14181332934192062
03:55.435475,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14181332934192062
03:55.445228,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14182930830860702
03:55.455080,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14182930830860702
03:55.462607,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14182930830860702
03:55.474906,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14184528727529344
03:55.483758,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.14184528727529344
03:55.491098,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07101052795442199,-0.14184528727529344
03:55.503047,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07094661208767634,-0.14184528727529344
03:55.512694,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14184528727529344
03:55.525087,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14184528727529344
03:55.536759,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14184528727529344
03:55.544864,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07104248588779483,-0.14184528727529344
03:55.553017,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.561785,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.574291,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.583360,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.593664,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14184528727529344
03:55.603413,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.613799,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14184528727529344
03:55.624983,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14184528727529344
03:55.632365,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14184528727529344
03:55.642977,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07101052795442199,-0.14184528727529344
03:55.651290,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14184528727529344
03:55.660837,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0707868224208122,-0.14184528727529344
03:55.669459,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14184528727529344
03:55.679722,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14184528727529344
03:55.687799,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14184528727529344
03:55.696055,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14184528727529344
03:55.705055,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14184528727529344
03:55.714692,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14184528727529344
03:55.724744,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07104248588779483,-0.14184528727529344
03:55.731957,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14184528727529344
03:55.742932,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14184528727529344
03:55.751269,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0711223807212269,-0.14184528727529344
03:55.760411,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14184528727529344
03:55.770827,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14184528727529344
03:55.780346,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07094661208767634,-0.14184528727529344
03:55.787915,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14182930830860702
03:55.797739,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14182930830860702
03:55.807744,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07107444382116765,-0.14182930830860702
03:55.822158,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07102650692110841,-0.14182930830860702
03:55.830089,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14182930830860702
03:55.840485,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07072290655406654,-0.14182930830860702
03:55.850071,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0707868224208122,-0.14182930830860702
03:55.859664,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07073888552075297,-0.14182930830860702
03:55.866206,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14182930830860702
03:55.875150,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.14182930830860702
03:55.883633,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14182930830860702
03:55.892001,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14182930830860702
03:55.900831,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0707868224208122,-0.14182930830860702
03:55.911956,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14181332934192062
03:55.921267,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14181332934192062
03:55.930739,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.1417973503752342
03:55.943946,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.1417973503752342
03:55.953569,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07077084345412579,-0.1417813714085478
03:55.964125,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07097857002104917,-0.1417813714085478
03:55.976984,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07110640175454047,-0.14176539244186137
03:55.988127,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14174941347517495
03:56.001763,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14174941347517495
03:56.012151,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14174941347517495
03:56.042054,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14174941347517495
03:56.050252,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14174941347517495
03:56.059889,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07099454898773558,-0.14174941347517495
03:56.069127,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14174941347517495
03:56.075403,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07102650692110841,-0.14173343450848855
03:56.083809,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14173343450848855
03:56.092475,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07094661208767634,-0.14173343450848855
03:56.100323,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07109042278785406,-0.14173343450848855
03:56.109731,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14173343450848855
03:56.118971,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07101052795442199,-0.14173343450848855
03:56.126905,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14173343450848855
03:56.135956,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14173343450848855
03:56.143207,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14173343450848855
03:56.153584,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14173343450848855
03:56.163885,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14173343450848855
03:56.171955,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07080280138749862,-0.14173343450848855
03:56.179762,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14173343450848855
03:56.189320,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07085073828755786,-0.14173343450848855
03:56.199639,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14173343450848855
03:56.206780,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14173343450848855
03:56.214760,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07097857002104917,-0.14173343450848855
03:56.223086,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14173343450848855
03:56.232719,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14174941347517495
03:56.245361,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0707868224208122,-0.14174941347517495
03:56.257210,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14174941347517495
03:56.266349,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14174941347517495
03:56.275261,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07088269622093069,-0.14174941347517495
03:56.294331,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14176539244186137
03:56.305863,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.1417813714085478
03:56.314901,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07072290655406654,-0.1417973503752342
03:56.325791,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14181332934192062
03:56.336065,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14181332934192062
03:56.345093,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07094661208767634,-0.14181332934192062
03:56.357437,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07086671725424427,-0.14182930830860702
03:56.365121,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07091465415430351,-0.14182930830860702
03:56.374752,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14182930830860702
03:56.399321,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07096259105436276,-0.14184528727529344
03:56.408272,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0708986751876171,-0.14184528727529344
03:56.418479,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.0711223807212269,-0.14184528727529344
03:56.427396,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07094661208767634,-0.14184528727529344
03:56.473303,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07081878035418503,-0.14184528727529344
03:56.484288,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07093063312098993,-0.14184528727529344
03:56.515216,5,90,0.08726646259971647,-5.343529704782749e-18,5.0,-3.0616169978683826e-16,-0.07083475932087145,-0.14184528727529344
03:56.553785,0,0,0.0,0.0,0.0,0.0,-0.07081878035418503,-0.14146179207481951
